ID,X1,X2,X3,X4,X5,Y
736,-50,-58,-68,-47,-45,7
737,-51,-56,-66,-46,-45,7
738,-51,-57,-65,-46,-43,7
739,-53,-56,-66,-46,-46,7
740,-51,-59,-69,-47,-45,7
741,-52,-59,-68,-48,-43,7
742,-52,-55,-69,-52,-44,7
743,-55,-57,-63,-53,-44,7
744,-55,-57,-65,-51,-45,7
745,-55,-53,-69,-51,-44,7
746,-57,-51,-68,-51,-44,7
747,-57,-50,-69,-51,-44,7
748,-56,-51,-66,-52,-46,7
749,-55,-53,-64,-52,-45,7
750,-56,-52,-66,-52,-46,7
751,-53,-55,-66,-53,-45,7
752,-54,-54,-63,-51,-45,7
753,-54,-52,-66,-52,-46,7
754,-55,-50,-61,-52,-45,7
755,-55,-51,-68,-51,-45,7
756,-54,-51,-69,-51,-44,7
757,-53,-54,-60,-50,-44,7
758,-54,-52,-66,-51,-44,7
759,-54,-50,-65,-52,-45,7
760,-55,-50,-63,-51,-44,7
761,-56,-47,-66,-51,-44,7
762,-57,-50,-63,-53,-43,7
763,-55,-56,-66,-52,-44,7
764,-56,-51,-62,-52,-43,7
765,-51,-51,-68,-53,-43,7
766,-57,-50,-68,-53,-42,7
767,-51,-49,-61,-54,-42,7
768,-51,-49,-68,-55,-43,7
769,-58,-49,-66,-55,-43,7
770,-52,-55,-67,-46,-46,7
771,-52,-55,-65,-47,-50,7
772,-52,-55,-65,-47,-50,7
773,-52,-52,-65,-49,-51,7
774,-52,-57,-64,-51,-51,7
775,-52,-55,-65,-50,-46,7
776,-52,-53,-65,-50,-50,7
777,-53,-50,-68,-48,-47,7
778,-54,-59,-66,-50,-46,7
779,-54,-59,-66,-50,-46,7
780,-54,-54,-66,-52,-45,7
781,-56,-51,-68,-51,-46,7
782,-56,-57,-66,-51,-46,7
783,-55,-54,-65,-51,-45,7
784,-55,-56,-66,-53,-44,7
785,-57,-53,-65,-53,-44,7
786,-57,-53,-65,-53,-45,7
787,-57,-53,-65,-53,-45,7
788,-53,-52,-65,-54,-45,7
789,-53,-53,-65,-55,-45,7
790,-52,-53,-65,-55,-45,7
791,-52,-53,-65,-53,-45,7
792,-51,-53,-65,-54,-45,7
793,-51,-53,-65,-54,-45,7
794,-52,-51,-63,-44,-48,7
795,-52,-49,-69,-44,-49,7
796,-52,-48,-69,-44,-49,7
797,-52,-48,-69,-44,-48,7
798,-52,-48,-69,-43,-47,7
799,-51,-49,-67,-42,-46,7
800,-51,-47,-63,-44,-46,7
801,-59,-45,-66,-50,-58,8
802,-58,-48,-65,-50,-53,8
803,-57,-46,-65,-48,-56,8
804,-58,-47,-64,-50,-55,8
805,-58,-48,-64,-48,-55,8
806,-57,-47,-64,-52,-57,8
807,-59,-48,-66,-51,-55,8
808,-57,-48,-65,-51,-56,8
809,-58,-49,-65,-52,-55,8
810,-58,-48,-65,-52,-57,8
811,-58,-48,-65,-52,-57,8
812,-58,-48,-66,-52,-56,8
813,-56,-47,-66,-51,-54,8
814,-56,-47,-68,-49,-52,8
815,-55,-48,-68,-52,-52,8
816,-55,-47,-68,-51,-53,8
817,-56,-47,-68,-51,-51,8
818,-56,-47,-68,-52,-51,8
819,-56,-48,-68,-47,-52,8
820,-56,-46,-66,-51,-52,8
821,-55,-49,-67,-51,-52,8
822,-56,-47,-65,-49,-52,8
823,-56,-47,-67,-53,-51,8
824,-56,-47,-66,-52,-51,8
825,-53,-47,-65,-51,-53,8
826,-55,-47,-65,-49,-51,8
827,-57,-48,-67,-52,-52,8
828,-58,-48,-65,-54,-54,8
829,-58,-51,-65,-51,-45,8
830,-58,-49,-65,-48,-48,8
831,-58,-50,-68,-48,-48,8
832,-58,-52,-67,-49,-46,8
833,-59,-51,-69,-50,-52,8
834,-56,-50,-69,-50,-53,8
835,-63,-48,-69,-48,-52,8
836,-63,-47,-68,-46,-52,8
837,-61,-48,-66,-47,-53,8
838,-60,-48,-65,-44,-53,8
839,-60,-48,-65,-45,-53,8
840,-63,-47,-63,-46,-54,8
841,-60,-47,-63,-44,-53,8
842,-63,-46,-64,-46,-56,8
843,-63,-47,-65,-48,-55,8
844,-60,-47,-64,-45,-55,8
845,-63,-48,-64,-46,-54,8
846,-62,-47,-65,-47,-54,8
847,-60,-47,-66,-47,-54,8
848,-61,-47,-66,-47,-53,8
849,-61,-47,-65,-47,-54,8
850,-58,-50,-65,-44,-48,8
851,-56,-49,-63,-46,-49,8
852,-57,-52,-62,-42,-49,8
853,-58,-52,-64,-46,-49,8
854,-59,-52,-66,-46,-49,8
855,-59,-53,-65,-46,-50,8
856,-59,-54,-67,-45,-50,8
857,-60,-53,-67,-47,-49,8
858,-60,-52,-65,-46,-48,8
859,-58,-52,-67,-45,-49,8
860,-59,-52,-65,-47,-49,8
861,-58,-53,-66,-44,-48,8
862,-58,-53,-66,-44,-48,8
863,-57,-50,-68,-45,-47,8
864,-58,-46,-68,-45,-47,8
865,-59,-51,-68,-46,-48,8
866,-60,-46,-66,-45,-48,8
867,-60,-46,-69,-48,-48,8
868,-60,-47,-67,-46,-48,8
869,-59,-44,-67,-46,-48,8
870,-59,-47,-68,-47,-48,8
871,-59,-44,-66,-46,-46,8
872,-58,-46,-64,-45,-47,8
873,-59,-46,-67,-46,-46,8
874,-57,-46,-67,-46,-46,8
875,-58,-46,-66,-46,-47,8
876,-58,-46,-66,-47,-46,8
877,-58,-46,-66,-47,-46,8
878,-58,-47,-66,-46,-46,8
879,-58,-45,-67,-46,-45,8
880,-58,-45,-67,-46,-45,8
881,-58,-46,-66,-47,-46,8
882,-58,-46,-66,-47,-46,8
883,-59,-48,-67,-44,-48,8
884,-61,-47,-66,-47,-53,8
885,-61,-47,-65,-47,-54,8
886,-58,-50,-65,-44,-48,8
887,-56,-49,-63,-46,-49,8
888,-57,-52,-62,-42,-49,8
889,-58,-52,-64,-46,-49,8
890,-59,-52,-66,-46,-49,8
891,-59,-53,-65,-46,-50,8
892,-59,-54,-67,-45,-50,8
893,-60,-53,-67,-47,-49,8
894,-60,-52,-65,-46,-48,8
895,-58,-52,-67,-45,-49,8
896,-59,-52,-65,-47,-49,8
897,-58,-53,-66,-44,-48,8
898,-58,-53,-66,-44,-48,8
899,-57,-50,-68,-45,-47,8
900,-58,-46,-68,-45,-47,8
901,-59,-48,-62,-47,-55,9
902,-60,-50,-64,-48,-55,9
903,-59,-49,-63,-46,-56,9
904,-59,-49,-63,-47,-56,9
905,-60,-51,-64,-47,-54,9
906,-60,-51,-64,-47,-57,9
907,-59,-50,-62,-46,-55,9
908,-59,-50,-62,-46,-55,9
909,-59,-49,-62,-47,-56,9
910,-59,-49,-62,-47,-55,9
911,-59,-50,-61,-48,-54,9
912,-58,-49,-62,-46,-54,9
913,-59,-49,-60,-46,-53,9
914,-65,-57,-57,-49,-54,9
915,-63,-53,-56,-48,-50,9
916,-65,-54,-57,-47,-54,9
917,-66,-55,-56,-48,-53,9
918,-63,-53,-56,-50,-50,9
919,-63,-53,-56,-50,-50,9
920,-63,-55,-56,-51,-50,9
921,-63,-55,-56,-51,-50,9
922,-61,-55,-56,-51,-51,9
923,-63,-55,-55,-48,-54,9
924,-64,-51,-59,-44,-52,9
925,-64,-51,-59,-44,-52,9
926,-66,-53,-59,-44,-53,9
927,-66,-53,-59,-44,-53,9
928,-65,-54,-59,-45,-53,9
929,-64,-54,-59,-45,-51,9
930,-61,-53,-58,-45,-50,9
931,-61,-51,-57,-45,-50,9
932,-57,-54,-57,-45,-48,9
933,-57,-49,-56,-44,-50,9
934,-62,-51,-56,-43,-51,9
935,-62,-51,-56,-43,-51,9
936,-59,-51,-56,-46,-50,9
937,-59,-51,-56,-46,-50,9
938,-57,-50,-56,-43,-50,9
939,-57,-50,-56,-43,-50,9
940,-60,-54,-56,-46,-51,9
941,-60,-54,-56,-46,-51,9
942,-59,-55,-58,-47,-50,9
943,-58,-55,-58,-44,-50,9
944,-59,-52,-57,-47,-49,9
945,-58,-53,-57,-44,-49,9
946,-58,-53,-57,-44,-49,9
947,-59,-54,-57,-46,-49,9
948,-59,-54,-57,-46,-49,9
949,-60,-52,-58,-47,-51,9
950,-59,-52,-54,-43,-46,9
951,-59,-52,-53,-43,-48,9
952,-59,-51,-53,-44,-48,9
953,-59,-51,-53,-44,-49,9
954,-59,-51,-53,-44,-49,9
955,-59,-50,-54,-45,-48,9
956,-59,-50,-54,-45,-48,9
957,-58,-50,-56,-45,-46,9
958,-58,-50,-56,-45,-46,9
959,-59,-50,-57,-42,-46,9
960,-59,-50,-57,-42,-46,9
961,-64,-47,-65,-47,-46,9
962,-62,-49,-57,-50,-43,9
963,-62,-49,-57,-50,-43,9
964,-62,-48,-57,-50,-43,9
965,-62,-48,-57,-50,-43,9
966,-64,-51,-59,-51,-50,9
967,-66,-51,-65,-51,-54,9
968,-66,-51,-65,-51,-54,9
969,-65,-51,-65,-51,-52,9
970,-65,-51,-65,-48,-52,9
971,-67,-52,-62,-48,-52,9
972,-64,-51,-65,-53,-53,9
973,-66,-51,-64,-52,-54,9
974,-66,-51,-63,-49,-53,9
975,-65,-50,-63,-49,-52,9
976,-64,-49,-64,-48,-51,9
977,-65,-50,-63,-48,-51,9
978,-65,-50,-63,-48,-51,9
979,-64,-51,-63,-51,-53,9
980,-64,-51,-63,-51,-53,9
981,-64,-51,-64,-51,-53,9
982,-63,-49,-65,-51,-52,9
983,-64,-50,-65,-52,-53,9
984,-64,-50,-65,-52,-52,9
985,-65,-50,-65,-52,-50,9
986,-64,-49,-66,-51,-50,9
987,-63,-50,-65,-49,-51,9
988,-63,-49,-65,-51,-51,9
989,-63,-49,-64,-51,-50,9
990,-63,-49,-64,-51,-50,9
991,-63,-49,-63,-49,-51,9
992,-64,-48,-64,-51,-50,9
993,-63,-49,-65,-50,-50,9
994,-63,-49,-65,-50,-50,9
995,-63,-49,-65,-51,-46,9
996,-62,-48,-65,-50,-49,9
997,-63,-49,-65,-51,-51,9
998,-63,-49,-65,-51,-51,9
999,-62,-48,-66,-50,-49,9
1000,-62,-48,-66,-51,-50,9
1001,-67,-51,-66,-51,-42,10
1002,-66,-53,-66,-51,-43,10
1003,-66,-53,-69,-51,-43,10
1004,-67,-54,-69,-50,-43,10
1005,-67,-53,-68,-50,-43,10
1006,-67,-53,-68,-50,-43,10
1007,-66,-53,-68,-50,-42,10
1008,-66,-53,-68,-50,-42,10
1009,-67,-52,-68,-50,-42,10
1010,-67,-52,-68,-50,-42,10
1011,-66,-52,-67,-50,-43,10
1012,-66,-52,-67,-50,-43,10
1013,-67,-52,-67,-49,-43,10
1014,-65,-52,-68,-50,-42,10
1015,-65,-52,-68,-50,-42,10
1016,-65,-52,-68,-50,-42,10
1017,-65,-52,-68,-50,-42,10
1018,-67,-52,-66,-49,-42,10
1019,-67,-52,-66,-49,-42,10
1020,-66,-52,-65,-49,-43,10
1021,-66,-52,-65,-49,-43,10
1022,-68,-51,-66,-49,-42,10
1023,-68,-51,-66,-49,-42,10
1024,-66,-52,-65,-49,-42,10
1025,-66,-52,-65,-49,-42,10
1026,-66,-52,-65,-49,-43,10
1027,-64,-53,-69,-48,-48,10
1028,-64,-53,-69,-48,-48,10
1029,-63,-56,-66,-49,-48,10
1030,-64,-54,-68,-48,-47,10
1031,-64,-54,-68,-48,-47,10
1032,-63,-54,-68,-48,-47,10
1033,-63,-54,-68,-48,-47,10
1034,-66,-53,-65,-48,-47,10
1035,-65,-54,-65,-48,-46,10
1036,-65,-54,-64,-48,-46,10
1037,-66,-58,-64,-48,-47,10
1038,-65,-54,-66,-54,-46,10
1039,-65,-54,-66,-54,-46,10
1040,-65,-51,-65,-52,-44,10
1041,-65,-51,-65,-52,-44,10
1042,-65,-50,-68,-48,-48,10
1043,-67,-50,-67,-49,-47,10
1044,-67,-50,-67,-49,-47,10
1045,-66,-50,-66,-48,-47,10
1046,-66,-50,-66,-48,-47,10
1047,-67,-50,-65,-47,-47,10
1048,-66,-49,-66,-47,-47,10
1049,-66,-49,-66,-47,-47,10
1050,-64,-50,-65,-48,-46,10
1051,-64,-50,-65,-48,-46,10
1052,-64,-51,-65,-48,-46,10
1053,-63,-51,-64,-49,-46,10
1054,-63,-51,-64,-49,-46,10
1055,-63,-49,-64,-50,-45,10
1056,-63,-49,-64,-50,-45,10
1057,-63,-49,-64,-49,-45,10
1058,-64,-52,-63,-50,-45,10
1059,-64,-52,-63,-50,-45,10
1060,-64,-53,-63,-50,-45,10
1061,-64,-53,-63,-50,-45,10
1062,-63,-49,-63,-50,-45,10
1063,-63,-49,-63,-50,-45,10
1064,-62,-52,-62,-48,-44,10
1065,-62,-52,-62,-48,-44,10
1066,-62,-53,-63,-49,-43,10
1067,-65,-54,-62,-49,-45,10
1068,-65,-54,-62,-49,-45,10
1069,-63,-52,-63,-49,-46,10
1070,-63,-52,-63,-49,-46,10
1071,-64,-52,-63,-49,-43,10
1072,-64,-52,-63,-49,-43,10
1073,-61,-49,-63,-48,-43,10
1074,-61,-49,-63,-48,-43,10
1075,-62,-52,-63,-49,-45,10
1076,-64,-50,-64,-50,-45,10
1077,-64,-50,-64,-50,-45,10
1078,-63,-53,-63,-50,-44,10
1079,-63,-53,-63,-50,-44,10
1080,-63,-55,-64,-50,-43,10
1081,-63,-55,-64,-50,-43,10
1082,-64,-56,-65,-54,-46,10
1083,-64,-56,-65,-54,-46,10
1084,-63,-57,-65,-54,-47,10
1085,-63,-57,-65,-54,-47,10
1086,-64,-57,-65,-58,-47,10
1087,-64,-57,-65,-58,-47,10
1088,-64,-56,-64,-57,-48,10
1089,-64,-56,-64,-57,-48,10
1090,-65,-57,-59,-49,-43,10
1091,-66,-52,-61,-46,-42,10
1092,-66,-52,-61,-46,-42,10
1093,-67,-53,-63,-47,-43,10
1094,-67,-53,-63,-47,-43,10
1095,-69,-50,-64,-47,-42,10
1096,-69,-50,-64,-47,-42,10
1097,-68,-49,-64,-48,-42,10
1098,-68,-49,-64,-48,-42,10
1099,-68,-49,-65,-47,-40,10
1100,-68,-49,-65,-47,-40,10
1101,-65,-49,-63,-39,-50,11
1102,-65,-50,-62,-43,-50,11
1103,-65,-51,-59,-39,-48,11
1104,-64,-50,-59,-38,-48,11
1105,-64,-50,-59,-40,-49,11
1106,-64,-50,-58,-40,-48,11
1107,-62,-49,-59,-42,-48,11
1108,-61,-47,-61,-38,-48,11
1109,-62,-45,-62,-40,-47,11
1110,-62,-45,-59,-41,-48,11
1111,-61,-44,-61,-39,-47,11
1112,-60,-41,-65,-43,-48,11
1113,-63,-41,-68,-44,-50,11
1114,-63,-40,-64,-44,-50,11
1115,-64,-43,-66,-45,-50,11
1116,-64,-40,-66,-45,-50,11
1117,-64,-40,-65,-44,-50,11
1118,-66,-41,-65,-45,-53,11
1119,-65,-41,-67,-47,-55,11
1120,-65,-41,-66,-47,-54,11
1121,-71,-43,-59,-47,-47,11
1122,-70,-44,-59,-46,-47,11
1123,-73,-40,-60,-48,-46,11
1124,-73,-42,-62,-48,-46,11
1125,-72,-43,-65,-47,-45,11
1126,-71,-40,-63,-46,-45,11
1127,-71,-41,-64,-47,-45,11
1128,-70,-42,-65,-46,-43,11
1129,-69,-42,-66,-47,-46,11
1130,-73,-43,-69,-49,-46,11
1131,-71,-43,-64,-47,-45,11
1132,-66,-49,-55,-47,-52,11
1133,-68,-50,-54,-48,-51,11
1134,-70,-52,-53,-47,-48,11
1135,-69,-52,-55,-52,-50,11
1136,-70,-51,-54,-47,-50,11
1137,-67,-50,-53,-50,-48,11
1138,-66,-47,-55,-41,-58,11
1139,-64,-43,-55,-41,-51,11
1140,-67,-44,-55,-41,-48,11
1141,-66,-45,-55,-41,-52,11
1142,-69,-46,-53,-47,-53,11
1143,-70,-45,-53,-45,-52,11
1144,-68,-46,-53,-47,-50,11
1145,-68,-45,-52,-47,-49,11
1146,-70,-46,-53,-48,-50,11
1147,-63,-46,-66,-47,-54,11
1148,-62,-46,-62,-55,-50,11
1149,-61,-41,-60,-44,-50,11
1150,-59,-42,-58,-45,-50,11
1151,-59,-42,-58,-43,-50,11
1152,-60,-42,-55,-46,-51,11
1153,-59,-42,-59,-45,-51,11
1154,-62,-42,-58,-44,-51,11
1155,-61,-42,-59,-47,-53,11
1156,-62,-42,-57,-50,-54,11
1157,-59,-42,-58,-47,-53,11
1158,-62,-43,-58,-47,-54,11
1159,-61,-42,-61,-48,-54,11
1160,-62,-43,-63,-50,-56,11
1161,-62,-43,-63,-50,-52,11
1162,-61,-43,-64,-51,-54,11
1163,-67,-46,-66,-49,-46,11
1164,-67,-52,-68,-56,-45,11
1165,-66,-50,-60,-47,-43,11
1166,-67,-50,-65,-50,-42,11
1167,-67,-48,-60,-46,-41,11
1168,-66,-48,-63,-48,-44,11
1169,-67,-49,-67,-49,-45,11
1170,-65,-49,-68,-47,-46,11
1171,-67,-49,-66,-46,-46,11
1172,-67,-48,-63,-46,-46,11
1173,-69,-48,-67,-45,-45,11
1174,-68,-48,-64,-46,-46,11
1175,-68,-49,-63,-44,-47,11
1176,-68,-48,-62,-45,-47,11
1177,-67,-49,-61,-45,-47,11
1178,-67,-48,-61,-45,-47,11
1179,-65,-48,-61,-44,-48,11
1180,-66,-49,-60,-44,-47,11
1181,-67,-48,-61,-44,-47,11
1182,-67,-48,-60,-44,-48,11
1183,-66,-48,-61,-44,-47,11
1184,-66,-48,-59,-44,-50,11
1185,-66,-49,-59,-44,-48,11
1186,-67,-49,-58,-43,-49,11
1187,-66,-49,-58,-44,-49,11
1188,-65,-49,-58,-43,-48,11
1189,-65,-48,-57,-41,-49,11
1190,-65,-47,-57,-43,-49,11
1191,-66,-48,-57,-43,-48,11
1192,-65,-48,-56,-43,-49,11
1193,-65,-47,-57,-43,-49,11
1194,-65,-48,-56,-44,-50,11
1195,-65,-48,-56,-42,-50,11
1196,-66,-48,-57,-43,-51,11
1197,-65,-48,-57,-43,-50,11
1198,-65,-48,-56,-43,-52,11
1199,-66,-47,-56,-43,-51,11
1200,-66,-44,-56,-43,-51,11
1201,-59,-40,-50,-46,-50,12
1202,-60,-40,-51,-49,-46,12
1203,-61,-40,-50,-45,-48,12
1204,-61,-41,-51,-45,-48,12
1205,-62,-40,-51,-46,-48,12
1206,-61,-40,-51,-45,-44,12
1207,-62,-39,-51,-42,-48,12
1208,-61,-40,-52,-46,-48,12
1209,-61,-40,-51,-46,-48,12
1210,-62,-40,-52,-47,-48,12
1211,-61,-42,-51,-45,-47,12
1212,-62,-40,-50,-45,-49,12
1213,-62,-39,-50,-46,-49,12
1214,-62,-41,-51,-46,-49,12
1215,-62,-41,-51,-46,-49,12
1216,-62,-41,-50,-43,-48,12
1217,-62,-40,-51,-46,-48,12
1218,-63,-41,-51,-44,-48,12
1219,-63,-40,-51,-43,-45,12
1220,-71,-50,-64,-46,-57,12
1221,-72,-53,-63,-44,-59,12
1222,-73,-54,-60,-44,-67,12
1223,-74,-52,-60,-44,-63,12
1224,-74,-52,-60,-44,-66,12
1225,-74,-50,-61,-42,-64,12
1226,-74,-50,-61,-43,-68,12
1227,-74,-50,-62,-43,-66,12
1228,-74,-50,-61,-43,-68,12
1229,-74,-49,-62,-42,-66,12
1230,-74,-50,-62,-42,-67,12
1231,-72,-47,-58,-42,-66,12
1232,-72,-49,-61,-42,-67,12
1233,-72,-49,-61,-42,-67,12
1234,-72,-49,-61,-43,-65,12
1235,-72,-45,-60,-42,-66,12
1236,-70,-48,-60,-42,-65,12
1237,-73,-48,-59,-41,-65,12
1238,-71,-48,-61,-42,-62,12
1239,-65,-45,-61,-43,-52,12
1240,-64,-42,-58,-42,-53,12
1241,-63,-43,-58,-42,-58,12
1242,-62,-42,-64,-39,-46,12
1243,-62,-42,-64,-39,-46,12
1244,-62,-42,-64,-39,-46,12
1245,-63,-42,-64,-40,-47,12
1246,-63,-43,-63,-41,-46,12
1247,-63,-43,-63,-41,-48,12
1248,-65,-44,-63,-41,-48,12
1249,-64,-43,-62,-41,-49,12
1250,-64,-44,-62,-41,-49,12
1251,-62,-43,-64,-40,-50,12
1252,-66,-43,-66,-40,-47,12
1253,-65,-42,-64,-43,-49,12
1254,-65,-42,-64,-43,-49,12
1255,-65,-44,-65,-41,-49,12
1256,-64,-44,-66,-47,-50,12
1257,-64,-44,-66,-47,-50,12
1258,-67,-44,-66,-44,-50,12
1259,-61,-54,-57,-48,-49,12
1260,-64,-40,-62,-44,-41,12
1261,-63,-40,-62,-44,-41,12
1262,-65,-44,-62,-46,-43,12
1263,-64,-43,-61,-42,-42,12
1264,-65,-44,-62,-42,-42,12
1265,-64,-44,-61,-43,-42,12
1266,-66,-45,-60,-42,-42,12
1267,-65,-44,-62,-42,-42,12
1268,-65,-44,-62,-43,-43,12
1269,-67,-45,-62,-43,-43,12
1270,-67,-45,-62,-43,-43,12
1271,-68,-45,-63,-41,-43,12
1272,-70,-45,-65,-43,-43,12
1273,-70,-45,-65,-43,-43,12
1274,-69,-44,-63,-43,-44,12
1275,-69,-44,-63,-43,-44,12
1276,-71,-42,-65,-43,-44,12
1277,-71,-42,-65,-43,-44,12
1278,-65,-43,-67,-45,-42,12
1279,-66,-42,-63,-46,-41,12
1280,-66,-42,-65,-45,-42,12
1281,-66,-42,-65,-45,-40,12
1282,-67,-43,-68,-44,-39,12
1283,-64,-41,-63,-47,-42,12
1284,-63,-41,-67,-48,-46,12
1285,-64,-41,-66,-48,-45,12
1286,-62,-41,-65,-47,-47,12
1287,-62,-41,-66,-48,-47,12
1288,-63,-41,-64,-47,-45,12
1289,-63,-41,-66,-46,-47,12
1290,-62,-41,-64,-47,-48,12
1291,-62,-40,-64,-47,-48,12
1292,-62,-42,-63,-48,-48,12
1293,-61,-40,-63,-48,-48,12
1294,-62,-41,-64,-48,-47,12
1295,-63,-41,-64,-47,-47,12
1296,-62,-40,-64,-48,-47,12
1297,-63,-43,-64,-49,-47,12
1298,-63,-41,-65,-49,-48,12
1299,-63,-42,-65,-49,-47,12
1300,-62,-41,-64,-48,-47,12
1301,-67,-54,-61,-50,-50,13
1302,-67,-55,-61,-50,-50,13
1303,-68,-55,-64,-47,-52,13
1304,-68,-55,-61,-52,-51,13
1305,-67,-53,-62,-46,-52,13
1306,-67,-56,-63,-46,-52,13
1307,-66,-56,-61,-51,-51,13
1308,-67,-57,-60,-51,-53,13
1309,-67,-57,-63,-50,-53,13
1310,-67,-56,-63,-49,-53,13
1311,-67,-56,-62,-51,-52,13
1312,-66,-56,-63,-50,-53,13
1313,-66,-56,-64,-50,-52,13
1314,-68,-56,-64,-49,-51,13
1315,-68,-55,-64,-51,-51,13
1316,-68,-56,-63,-51,-51,13
1317,-67,-56,-63,-52,-50,13
1318,-67,-56,-64,-50,-52,13
1319,-67,-56,-65,-52,-51,13
1320,-68,-55,-63,-57,-49,13
1321,-66,-53,-63,-53,-51,13
1322,-67,-54,-63,-54,-50,13
1323,-67,-55,-63,-54,-48,13
1324,-67,-55,-63,-54,-48,13
1325,-65,-51,-64,-52,-50,13
1326,-65,-52,-64,-50,-50,13
1327,-65,-52,-64,-50,-50,13
1328,-65,-51,-64,-53,-51,13
1329,-65,-51,-64,-53,-51,13
1330,-66,-51,-62,-53,-51,13
1331,-65,-51,-62,-63,-53,13
1332,-65,-51,-62,-63,-53,13
1333,-65,-50,-63,-57,-52,13
1334,-65,-50,-63,-57,-52,13
1335,-65,-50,-63,-55,-51,13
1336,-65,-50,-63,-55,-51,13
1337,-65,-50,-65,-56,-51,13
1338,-65,-50,-65,-56,-51,13
1339,-66,-50,-65,-54,-51,13
1340,-66,-50,-65,-54,-51,13
1341,-66,-51,-65,-56,-51,13
1342,-66,-51,-65,-56,-51,13
1343,-66,-51,-66,-55,-52,13
1344,-71,-48,-64,-51,-48,13
1345,-71,-48,-64,-51,-48,13
1346,-71,-48,-62,-56,-46,13
1347,-70,-47,-62,-57,-48,13
1348,-70,-48,-63,-56,-46,13
1349,-66,-52,-56,-50,-50,13
1350,-65,-51,-56,-51,-49,13
1351,-64,-51,-57,-51,-52,13
1352,-64,-51,-57,-51,-52,13
1353,-63,-49,-55,-49,-56,13
1354,-65,-53,-56,-52,-51,13
1355,-63,-51,-56,-48,-59,13
1356,-63,-49,-61,-54,-44,13
1357,-63,-49,-61,-54,-44,13
1358,-70,-53,-62,-44,-50,13
1359,-66,-46,-66,-47,-48,13
1360,-65,-46,-66,-48,-49,13
1361,-63,-48,-64,-52,-65,13
1362,-71,-52,-60,-44,-51,13
1363,-69,-53,-59,-44,-52,13
1364,-68,-53,-59,-45,-51,13
1365,-67,-52,-60,-42,-52,13
1366,-67,-52,-60,-45,-52,13
1367,-66,-51,-62,-43,-53,13
1368,-66,-50,-63,-43,-52,13
1369,-67,-50,-61,-45,-51,13
1370,-67,-50,-63,-45,-53,13
1371,-66,-51,-63,-47,-50,13
1372,-70,-50,-59,-45,-48,13
1373,-70,-53,-62,-46,-51,13
1374,-70,-54,-58,-59,-51,13
1375,-70,-50,-62,-39,-58,13
1376,-71,-58,-58,-41,-57,13
1377,-63,-51,-56,-43,-53,13
1378,-63,-50,-55,-43,-53,13
1379,-63,-50,-55,-43,-53,13
1380,-64,-50,-54,-45,-53,13
1381,-64,-50,-55,-43,-52,13
1382,-63,-45,-54,-45,-53,13
1383,-62,-57,-56,-44,-49,13
1384,-63,-53,-56,-44,-52,13
1385,-65,-48,-57,-45,-52,13
1386,-64,-48,-57,-45,-51,13
1387,-64,-52,-56,-45,-50,13
1388,-68,-48,-56,-44,-53,13
1389,-68,-48,-56,-44,-53,13
1390,-70,-48,-57,-44,-55,13
1391,-70,-48,-57,-44,-55,13
1392,-64,-49,-57,-46,-54,13
1393,-65,-48,-58,-47,-53,13
1394,-65,-48,-58,-47,-53,13
1395,-65,-50,-59,-45,-53,13
1396,-65,-50,-59,-45,-53,13
1397,-62,-52,-56,-46,-53,13
1398,-62,-52,-56,-46,-53,13
1399,-64,-52,-62,-47,-53,13
1400,-64,-52,-64,-48,-55,13
1401,-64,-39,-61,-40,-43,14
1402,-67,-41,-61,-39,-42,14
1403,-67,-43,-63,-40,-44,14
1404,-67,-43,-63,-40,-44,14
1405,-66,-41,-65,-42,-44,14
1406,-66,-41,-65,-42,-44,14
1407,-68,-58,-65,-41,-45,14
1408,-68,-58,-65,-41,-45,14
1409,-67,-42,-64,-41,-44,14
1410,-67,-42,-64,-41,-44,14
1411,-67,-43,-64,-42,-43,14
1412,-64,-42,-61,-42,-42,14
1413,-65,-45,-62,-42,-42,14
1414,-64,-49,-62,-43,-41,14
1415,-64,-49,-62,-43,-41,14
1416,-63,-52,-61,-47,-41,14
1417,-61,-53,-61,-52,-41,14
1418,-63,-43,-62,-43,-42,14
1419,-63,-42,-58,-45,-41,14
1420,-63,-41,-61,-42,-42,14
1421,-63,-41,-61,-42,-42,14
1422,-68,-40,-61,-42,-44,14
1423,-66,-39,-61,-38,-44,14
1424,-66,-39,-61,-38,-44,14
1425,-67,-40,-59,-40,-46,14
1426,-60,-42,-58,-39,-44,14
1427,-62,-43,-58,-40,-44,14
1428,-62,-43,-58,-40,-44,14
1429,-60,-40,-59,-40,-44,14
1430,-59,-42,-58,-39,-44,14
1431,-59,-42,-58,-39,-44,14
1432,-59,-43,-58,-40,-43,14
1433,-59,-43,-58,-40,-43,14
1434,-60,-41,-59,-42,-43,14
1435,-63,-42,-60,-40,-43,14
1436,-63,-42,-60,-40,-43,14
1437,-64,-42,-57,-43,-43,14
1438,-63,-41,-59,-43,-45,14
1439,-65,-42,-60,-43,-44,14
1440,-59,-40,-60,-42,-43,14
1441,-59,-41,-58,-42,-43,14
1442,-69,-47,-59,-42,-44,14
1443,-65,-49,-57,-43,-44,14
1444,-63,-46,-60,-46,-47,14
1445,-66,-49,-61,-47,-47,14
1446,-65,-48,-60,-45,-46,14
1447,-63,-50,-61,-46,-42,14
